timestamp,temperature,humidity,pressure,temperature_bmp
2023-12-24 06:00:00,0.7,76.2,1013.64,1.5
2023-12-24 06:10:00,-0.1,73.6,1013.35,0.6
2023-12-24 06:20:00,0.5,74.4,1013.39,0.4
2023-12-24 06:30:00,1.2,76.0,1013.15,0.4
2023-12-24 06:40:00,0.9,75.2,1014.22,1.5
2023-12-24 06:50:00,1.5,72.1,1014.55,1.0
2023-12-24 07:00:00,0.6,75.2,1013.77,1.0
2023-12-24 07:10:00,1.2,72.5,1014.21,1.1
2023-12-24 07:20:00,1.3,68.7,1014.99,2.1
2023-12-24 07:30:00,1.7,75.2,1015.6,2.2
2023-12-24 07:40:00,1.5,74.5,1013.72,2.2
2023-12-24 07:50:00,1.3,77.3,1014.13,1.5
2023-12-24 08:00:00,1.4,71.2,1015.12,1.9
2023-12-24 08:10:00,1.4,75.9,1014.88,1.5
2023-12-24 08:20:00,1.8,72.6,1016.93,3.2
2023-12-24 08:30:00,1.8,69.3,1015.29,1.8
2023-12-24 08:40:00,1.9,74.7,1015.27,1.4
2023-12-24 08:50:00,2.5,71.8,1015.88,2.1
2023-12-24 09:00:00,1.6,68.1,1015.8,2.6
2023-12-24 09:10:00,1.6,71.8,1015.92,1.2
2023-12-24 09:20:00,2.1,69.9,1015.31,1.4
2023-12-24 09:30:00,1.0,77.3,1014.68,1.6
2023-12-24 09:40:00,1.8,75.3,1015.27,2.7
2023-12-24 09:50:00,1.5,69.0,1013.98,2.5
2023-12-24 10:00:00,1.9,70.9,1014.51,2.5
2023-12-24 10:10:00,1.8,73.8,1014.45,2.4
2023-12-24 10:20:00,3.0,75.5,1014.39,2.8
2023-12-24 10:30:00,2.4,73.9,1015.1,2.0
2023-12-24 10:40:00,3.4,75.7,1017.76,3.6
2023-12-24 10:50:00,3.7,67.0,1018.83,4.5
2023-12-24 11:00:00,3.6,70.0,1017.86,3.9
2023-12-24 11:10:00,3.4,74.7,1019.3,3.8
2023-12-24 11:20:00,3.3,74.9,1017.58,4.2
2023-12-24 11:30:00,3.2,76.7,1017.46,2.9
2023-12-24 11:40:00,3.3,77.3,1017.46,3.8
2023-12-24 11:50:00,3.4,72.6,1017.1,3.4
2023-12-24 12:00:00,3.4,63.2,1017.49,3.9
2023-12-24 12:10:00,4.1,70.2,1017.04,4.5
2023-12-24 12:20:00,4.1,66.6,1017.84,4.4
2023-12-24 12:30:00,3.6,62.1,1017.5,3.9
2023-12-24 12:40:00,4.0,56.6,1017.64,4.0
2023-12-24 12:50:00,3.2,62.2,1018.8,4.6
2023-12-24 13:00:00,4.1,62.3,1019.54,3.4
2023-12-24 13:10:00,2.7,63.2,1019.08,3.2
2023-12-24 13:20:00,2.9,60.4,1019.49,3.3
2023-12-24 13:30:00,3.7,59.5,1020.65,4.2
2023-12-24 13:40:00,4.0,57.9,1020.0,4.4
2023-12-24 13:50:00,3.5,56.5,1019.14,3.5
2023-12-24 14:00:00,3.0,61.4,1018.72,3.7
2023-12-24 14:10:00,2.9,56.6,1018.77,2.9
2023-12-24 14:20:00,3.6,52.4,1019.45,4.4
2023-12-24 14:30:00,2.9,58.7,1019.03,3.4
2023-12-24 14:40:00,3.6,50.8,1018.49,4.5
2023-12-24 14:50:00,3.0,54.4,1017.36,3.5
2023-12-24 15:00:00,2.8,55.8,1016.53,3.7
2023-12-24 15:10:00,3.5,51.5,1016.24,4.2
2023-12-24 15:20:00,3.0,55.1,1014.79,2.7
2023-12-24 15:30:00,3.0,53.1,1014.56,3.5
2023-12-24 15:40:00,1.7,56.6,1013.42,2.5
2023-12-24 15:50:00,1.0,58.0,1013.45,2.6
2023-12-24 16:00:00,1.5,58.3,1014.49,3.6
2023-12-24 16:10:00,1.7,55.2,1013.49,1.9
2023-12-24 16:20:00,2.0,51.7,1014.19,1.7
2023-12-24 16:30:00,2.4,52.0,1015.46,2.5
2023-12-24 16:40:00,2.5,50.4,1015.97,2.5
2023-12-24 16:50:00,2.4,51.5,1016.37,2.4
2023-12-24 17:00:00,2.4,51.8,1017.49,3.1
2023-12-24 17:10:00,2.7,48.5,1017.5,2.9
2023-12-24 17:20:00,2.9,53.1,1018.06,3.3
2023-12-24 17:30:00,3.8,50.9,1018.45,3.0
2023-12-24 17:40:00,2.9,44.2,1017.64,2.3
2023-12-24 17:50:00,3.2,44.7,1018.46,3.7
2023-12-24 18:00:00,4.0,47.6,1020.17,4.0
2023-12-24 18:10:00,4.2,47.8,1020.03,4.6
2023-12-24 18:20:00,3.4,45.0,1020.06,4.8
2023-12-24 18:30:00,4.2,45.4,1020.11,4.4
2023-12-24 18:40:00,3.6,48.2,1019.03,3.6
2023-12-24 18:50:00,3.3,45.2,1018.45,3.7
2023-12-24 19:00:00,3.4,47.2,1018.63,4.9
2023-12-24 19:10:00,3.2,48.3,1018.58,4.0
2023-12-24 19:20:00,3.4,47.6,1018.5,4.1
2023-12-24 19:30:00,2.8,49.0,1018.69,3.8
2023-12-24 19:40:00,2.4,50.9,1018.51,2.8
2023-12-24 19:50:00,3.2,52.3,1017.82,3.0
2023-12-24 20:00:00,2.7,52.4,1018.08,3.5
2023-12-24 20:10:00,3.1,56.7,1018.52,4.3
2023-12-24 20:20:00,3.1,53.2,1017.77,3.3
2023-12-24 20:30:00,3.5,52.3,1018.38,3.7
2023-12-24 20:40:00,2.3,57.6,1017.7,2.9
2023-12-24 20:50:00,2.4,57.6,1018.01,3.1
2023-12-24 21:00:00,2.3,60.4,1018.1,1.8
2023-12-24 21:10:00,2.0,62.6,1018.12,3.4
2023-12-24 21:20:00,3.3,59.7,1018.12,3.1
2023-12-24 21:30:00,2.6,64.1,1018.35,2.5
2023-12-24 21:40:00,3.3,60.6,1018.57,3.8
2023-12-24 21:50:00,3.7,60.7,1019.0,3.6
2023-12-24 22:00:00,2.2,64.8,1019.08,2.5
2023-12-24 22:10:00,3.2,70.3,1019.1,2.8
2023-12-24 22:20:00,2.8,66.2,1018.93,3.1
2023-12-24 22:30:00,2.6,61.4,1017.82,2.7
2023-12-24 22:40:00,2.5,66.4,1017.91,2.6
2023-12-24 22:50:00,2.1,67.6,1016.79,2.5
2023-12-24 23:00:00,1.6,67.0,1016.18,2.7
2023-12-24 23:10:00,2.2,70.5,1015.88,1.1
2023-12-24 23:20:00,2.1,68.8,1015.26,1.7
2023-12-24 23:30:00,1.2,67.9,1014.82,2.2
2023-12-24 23:40:00,2.1,69.7,1015.15,3.0
2023-12-24 23:50:00,2.1,73.7,1015.39,2.4
2023-12-25 00:00:00,2.5,69.6,1015.64,2.6
2023-12-25 00:10:00,2.1,67.7,1016.24,1.4
2023-12-25 00:20:00,2.6,68.0,1018.44,3.3
2023-12-25 00:30:00,2.6,66.9,1018.59,1.8
2023-12-25 00:40:00,2.6,66.5,1019.26,3.2
2023-12-25 00:50:00,2.9,67.5,1019.49,3.0
2023-12-25 01:00:00,2.0,70.4,1019.66,2.0
2023-12-25 01:10:00,1.1,69.5,1018.84,1.9
2023-12-25 01:20:00,2.0,70.2,1016.77,2.0
2023-12-25 01:30:00,1.7,73.9,1015.57,2.0
2023-12-25 01:40:00,1.5,73.1,1015.12,1.4
2023-12-25 01:50:00,1.4,74.6,1015.88,1.2
2023-12-25 02:00:00,1.5,71.6,1015.93,2.2
2023-12-25 02:10:00,1.5,69.3,1015.85,2.8
2023-12-25 02:20:00,1.7,76.9,1016.24,1.8
2023-12-25 02:30:00,0.7,74.5,1016.54,1.5
2023-12-25 02:40:00,0.9,80.9,1015.42,1.6
2023-12-25 02:50:00,1.0,81.7,1015.92,1.6
2023-12-25 03:00:00,1.2,81.4,1016.45,2.0
2023-12-25 03:10:00,1.6,75.8,1017.66,2.2
2023-12-25 03:20:00,1.7,77.0,1017.8,2.3
2023-12-25 03:30:00,2.1,72.9,1019.18,2.7
2023-12-25 03:40:00,2.9,74.3,1018.69,2.9
2023-12-25 03:50:00,3.0,79.7,1020.32,2.5
2023-12-25 04:00:00,2.4,80.8,1019.79,3.1
2023-12-25 04:10:00,2.8,77.2,1020.33,3.6
2023-12-25 04:20:00,3.1,78.6,1020.56,3.6
2023-12-25 04:30:00,3.7,78.3,1021.43,3.7
2023-12-25 04:40:00,3.3,75.7,1022.55,3.3
2023-12-25 04:50:00,2.8,75.2,1021.64,3.3
2023-12-25 05:00:00,3.4,73.0,1021.32,3.6
2023-12-25 05:10:00,3.1,74.6,1022.89,3.4
2023-12-25 05:20:00,4.0,71.4,1022.88,3.6
2023-12-25 05:30:00,4.0,76.6,1023.44,4.0
2023-12-25 05:40:00,3.4,78.4,1022.52,3.7
2023-12-25 05:50:00,3.2,79.1,1022.3,2.9
2023-12-25 06:00:00,3.1,80.5,1021.99,2.6
2023-12-25 06:10:00,3.8,80.5,1022.36,4.3
2023-12-25 06:20:00,3.1,77.5,1023.02,4.0
2023-12-25 06:30:00,3.7,70.3,1023.82,5.0
2023-12-25 06:40:00,4.2,65.5,1022.98,4.1
2023-12-25 06:50:00,4.3,64.7,1023.37,5.3
2023-12-25 07:00:00,4.6,63.0,1023.3,5.2
2023-12-25 07:10:00,4.3,62.6,1021.53,4.5
2023-12-25 07:20:00,4.1,69.1,1021.94,4.6
2023-12-25 07:30:00,4.4,68.4,1022.77,5.5
2023-12-25 07:40:00,4.2,68.6,1023.9,4.1
2023-12-25 07:50:00,3.9,66.9,1023.77,4.9
2023-12-25 08:00:00,4.5,73.6,1024.35,4.4
2023-12-25 08:10:00,4.4,69.9,1024.63,5.4
2023-12-25 08:20:00,4.1,67.0,1024.23,3.8
2023-12-25 08:30:00,4.5,64.7,1023.53,4.5
2023-12-25 08:40:00,4.1,60.3,1023.41,4.9
2023-12-25 08:50:00,4.4,63.3,1023.21,4.9
2023-12-25 09:00:00,4.9,63.2,1023.2,5.3
2023-12-25 09:10:00,3.9,63.3,1023.03,4.8
2023-12-25 09:20:00,4.4,62.9,1022.85,4.2
2023-12-25 09:30:00,3.9,66.3,1022.22,3.8
2023-12-25 09:40:00,4.6,63.0,1023.54,4.7
2023-12-25 09:50:00,4.0,60.9,1021.93,4.2
2023-12-25 10:00:00,3.6,68.5,1022.03,4.3
2023-12-25 10:10:00,3.6,69.2,1021.65,4.3
2023-12-25 10:20:00,4.1,63.4,1021.74,4.4
2023-12-25 10:30:00,3.9,66.2,1020.9,3.9
2023-12-25 10:40:00,3.6,68.0,1020.01,3.7
2023-12-25 10:50:00,2.9,67.0,1020.41,3.4
2023-12-25 11:00:00,3.2,71.7,1020.01,3.3
2023-12-25 11:10:00,2.9,73.3,1020.15,2.7
2023-12-25 11:20:00,2.2,71.1,1019.28,2.9
2023-12-25 11:30:00,3.0,66.6,1020.35,4.3
2023-12-25 11:40:00,2.6,70.3,1020.34,3.3
2023-12-25 11:50:00,2.0,70.4,1018.14,3.1
2023-12-25 12:00:00,2.5,67.9,1018.44,2.3
2023-12-25 12:10:00,2.3,71.2,1018.01,2.7
2023-12-25 12:20:00,2.2,65.3,1017.14,3.2
2023-12-25 12:30:00,2.4,69.3,1017.86,3.1
2023-12-25 12:40:00,3.1,65.7,1018.52,2.9
2023-12-25 12:50:00,3.6,64.7,1018.67,3.8
2023-12-25 13:00:00,3.1,70.5,1018.84,4.2
2023-12-25 13:10:00,2.7,63.2,1019.26,4.4
2023-12-25 13:20:00,2.6,63.2,1018.1,3.8
2023-12-25 13:30:00,3.8,62.6,1018.54,4.1
2023-12-25 13:40:00,3.4,67.7,1018.9,3.6
2023-12-25 13:50:00,3.8,70.5,1019.68,4.1
2023-12-25 14:00:00,4.0,69.9,1018.92,4.6
2023-12-25 14:10:00,4.1,68.2,1019.15,4.2
2023-12-25 14:20:00,3.0,65.4,1018.34,3.5
2023-12-25 14:30:00,3.3,72.9,1018.39,3.8
2023-12-25 14:40:00,3.3,70.0,1017.8,3.9
2023-12-25 14:50:00,2.4,76.4,1017.05,3.7
2023-12-25 15:00:00,3.5,72.4,1017.5,3.5
2023-12-25 15:10:00,3.3,69.9,1017.18,3.7
2023-12-25 15:20:00,2.8,73.4,1016.46,3.3
2023-12-25 15:30:00,2.7,74.2,1016.73,2.8
2023-12-25 15:40:00,2.6,76.4,1015.44,2.8
2023-12-25 15:50:00,2.4,75.1,1015.41,2.6
2023-12-25 16:00:00,1.8,80.0,1014.17,1.6
2023-12-25 16:10:00,1.8,76.9,1013.4,1.5
2023-12-25 16:20:00,1.4,74.4,1014.32,1.6
2023-12-25 16:30:00,1.1,76.9,1013.94,1.8
2023-12-25 16:40:00,1.1,78.2,1013.25,1.2
2023-12-25 16:50:00,1.6,74.8,1013.99,2.6
2023-12-25 17:00:00,3.0,75.7,1015.16,2.1
2023-12-25 17:10:00,2.3,84.1,1015.18,2.3
2023-12-25 17:20:00,2.1,86.6,1016.16,1.7
2023-12-25 17:30:00,2.9,80.4,1015.59,2.7
2023-12-25 17:40:00,2.3,86.3,1015.78,2.0
2023-12-25 17:50:00,3.0,79.9,1015.57,3.6
2023-12-25 18:00:00,2.8,84.5,1015.79,3.3
2023-12-25 18:10:00,2.5,84.1,1016.34,3.4
2023-12-25 18:20:00,2.2,85.9,1015.08,2.7
2023-12-25 18:30:00,2.0,83.1,1015.0,2.8
2023-12-25 18:40:00,2.3,81.2,1014.49,3.1
2023-12-25 18:50:00,2.2,81.2,1013.86,1.7
2023-12-25 19:00:00,2.0,84.0,1014.05,2.2
2023-12-25 19:10:00,2.0,81.3,1014.05,2.4
2023-12-25 19:20:00,1.6,82.9,1014.23,2.8
2023-12-25 19:30:00,0.7,88.7,1013.83,1.6
2023-12-25 19:40:00,1.3,81.4,1015.04,1.2
2023-12-25 19:50:00,1.9,84.6,1015.05,1.9
2023-12-25 20:00:00,1.8,87.4,1014.72,2.1
2023-12-25 20:10:00,2.4,86.2,1014.8,2.3
2023-12-25 20:20:00,2.1,81.5,1015.4,2.7
2023-12-25 20:30:00,1.3,85.4,1015.31,2.6
2023-12-25 20:40:00,1.8,81.8,1014.82,1.6
2023-12-25 20:50:00,2.3,79.2,1016.19,3.5
2023-12-25 21:00:00,2.5,77.7,1016.36,2.3
2023-12-25 21:10:00,2.3,80.0,1015.9,1.9
2023-12-25 21:20:00,1.6,74.8,1014.25,2.0
2023-12-25 21:30:00,1.6,75.2,1014.78,2.1
2023-12-25 21:40:00,2.6,71.1,1015.7,3.2
2023-12-25 21:50:00,2.2,74.7,1016.12,3.1
2023-12-25 22:00:00,2.0,75.5,1016.23,2.6
2023-12-25 22:10:00,2.3,77.2,1016.92,2.6
2023-12-25 22:20:00,1.7,71.1,1016.78,2.3
2023-12-25 22:30:00,2.0,73.3,1015.77,1.7
2023-12-25 22:40:00,1.4,70.5,1015.05,2.5
2023-12-25 22:50:00,1.7,73.2,1015.64,2.6
2023-12-25 23:00:00,1.6,73.2,1016.26,1.7
2023-12-25 23:10:00,2.0,71.9,1015.87,2.3
2023-12-25 23:20:00,2.0,71.8,1015.51,1.9
2023-12-25 23:30:00,1.5,71.3,1015.69,2.3
2023-12-25 23:40:00,1.6,73.8,1015.33,1.4
2023-12-25 23:50:00,1.4,67.9,1015.47,1.6
2023-12-26 00:00:00,1.6,73.1,1015.41,1.9
2023-12-26 00:10:00,1.2,79.4,1015.13,1.6
2023-12-26 00:20:00,0.7,73.8,1015.52,1.6
2023-12-26 00:30:00,1.1,72.5,1015.43,1.1
2023-12-26 00:40:00,1.0,72.1,1015.77,0.8
2023-12-26 00:50:00,0.5,69.2,1015.85,0.9
2023-12-26 01:00:00,0.1,78.9,1016.73,1.5
2023-12-26 01:10:00,0.4,75.0,1017.14,0.5
2023-12-26 01:20:00,1.0,76.0,1017.36,1.1
2023-12-26 01:30:00,1.1,69.8,1017.69,1.6
2023-12-26 01:40:00,1.3,69.2,1018.97,1.8
2023-12-26 01:50:00,1.1,66.1,1018.78,2.1
2023-12-26 02:00:00,1.0,69.7,1019.24,1.4
2023-12-26 02:10:00,1.6,67.7,1019.23,1.9
2023-12-26 02:20:00,1.9,64.1,1017.77,2.0
2023-12-26 02:30:00,1.7,63.6,1017.75,2.1
2023-12-26 02:40:00,2.2,60.3,1018.49,2.1
2023-12-26 02:50:00,2.9,53.2,1019.03,2.6
2023-12-26 03:00:00,3.6,56.9,1019.8,3.8
2023-12-26 03:10:00,3.4,54.1,1020.41,4.2
2023-12-26 03:20:00,3.6,57.9,1020.92,4.2
2023-12-26 03:30:00,4.1,53.6,1021.46,5.2
2023-12-26 03:40:00,3.8,49.8,1021.38,4.0
2023-12-26 03:50:00,3.9,52.4,1021.26,6.2
2023-12-26 04:00:00,3.7,53.7,1021.23,3.7
2023-12-26 04:10:00,3.5,54.2,1019.63,3.3
2023-12-26 04:20:00,4.0,56.1,1020.78,4.0
2023-12-26 04:30:00,3.7,58.7,1020.57,3.4
2023-12-26 04:40:00,3.2,59.0,1019.77,3.5
2023-12-26 04:50:00,2.9,58.3,1019.71,3.7
2023-12-26 05:00:00,3.5,61.1,1020.65,3.9
2023-12-26 05:10:00,3.4,57.9,1020.56,3.4
2023-12-26 05:20:00,3.4,60.9,1021.07,3.3
2023-12-26 05:30:00,2.5,61.7,1022.18,3.9
2023-12-26 05:40:00,3.2,60.5,1023.01,3.4
2023-12-26 05:50:00,3.3,61.7,1022.58,3.8
2023-12-26 06:00:00,2.7,64.7,1021.63,4.2
2023-12-26 06:10:00,3.5,63.3,1021.87,3.1
2023-12-26 06:20:00,2.9,57.9,1021.21,3.8
2023-12-26 06:30:00,3.4,61.6,1021.92,3.1
2023-12-26 06:40:00,3.2,63.8,1021.55,3.7
2023-12-26 06:50:00,3.8,58.7,1022.07,4.6
2023-12-26 07:00:00,3.7,60.5,1022.6,3.5
2023-12-26 07:10:00,3.9,61.0,1021.35,3.8
2023-12-26 07:20:00,3.5,62.9,1021.48,4.6
2023-12-26 07:30:00,4.4,60.0,1021.25,5.2
2023-12-26 07:40:00,4.6,56.5,1021.66,5.3
2023-12-26 07:50:00,4.9,54.6,1021.74,3.8
2023-12-26 08:00:00,4.8,55.3,1021.89,4.4
2023-12-26 08:10:00,3.7,56.9,1021.49,4.5
2023-12-26 08:20:00,3.2,61.0,1020.86,3.0
2023-12-26 08:30:00,2.6,66.3,1019.65,3.1
2023-12-26 08:40:00,2.5,62.3,1019.69,2.7
2023-12-26 08:50:00,2.7,63.6,1020.17,3.5
2023-12-26 09:00:00,2.8,60.7,1019.98,2.7
2023-12-26 09:10:00,3.3,59.8,1020.38,2.5
2023-12-26 09:20:00,3.2,58.6,1020.35,3.2
2023-12-26 09:30:00,2.9,61.2,1020.0,3.0
2023-12-26 09:40:00,3.1,59.3,1019.2,3.0
2023-12-26 09:50:00,2.5,56.4,1018.59,3.7
2023-12-26 10:00:00,3.5,54.8,1019.51,3.7
2023-12-26 10:10:00,3.7,53.3,1020.22,4.2
2023-12-26 10:20:00,2.7,57.8,1020.26,4.0
2023-12-26 10:30:00,3.9,52.7,1020.92,4.7
2023-12-26 10:40:00,4.4,50.8,1021.48,5.4
2023-12-26 10:50:00,4.5,58.1,1020.89,5.3
2023-12-26 11:00:00,4.6,52.8,1021.19,4.7
2023-12-26 11:10:00,4.3,49.8,1021.43,5.6
2023-12-26 11:20:00,4.6,53.7,1021.89,4.8
2023-12-26 11:30:00,4.5,51.9,1021.68,4.6
2023-12-26 11:40:00,4.0,52.0,1021.87,4.4
2023-12-26 11:50:00,3.7,54.1,1021.56,4.3
2023-12-26 12:00:00,4.0,56.7,1021.95,3.9
2023-12-26 12:10:00,4.6,53.5,1022.67,5.6
2023-12-26 12:20:00,4.8,52.5,1023.51,5.0
2023-12-26 12:30:00,4.9,54.9,1024.22,6.1
2023-12-26 12:40:00,4.9,55.1,1023.7,5.4
2023-12-26 12:50:00,5.4,51.0,1023.44,4.7
2023-12-26 13:00:00,4.9,54.3,1023.93,5.4
2023-12-26 13:10:00,5.3,51.4,1024.46,6.6
2023-12-26 13:20:00,5.5,53.5,1024.09,4.4
2023-12-26 13:30:00,5.4,56.5,1023.48,5.7
2023-12-26 13:40:00,4.4,56.9,1020.89,4.0
2023-12-26 13:50:00,3.5,54.6,1019.86,3.8
2023-12-26 14:00:00,3.3,56.7,1019.51,5.3
2023-12-26 14:10:00,3.5,61.0,1019.43,4.6
2023-12-26 14:20:00,3.9,58.7,1019.62,4.3
2023-12-26 14:30:00,3.7,58.3,1019.89,3.9
2023-12-26 14:40:00,4.1,54.8,1021.57,5.4
2023-12-26 14:50:00,3.3,60.4,1021.02,3.8
2023-12-26 15:00:00,3.1,59.3,1019.52,3.4
2023-12-26 15:10:00,2.9,61.1,1019.02,2.9
2023-12-26 15:20:00,3.3,57.7,1019.98,3.9
2023-12-26 15:30:00,3.5,54.8,1020.25,5.3
2023-12-26 15:40:00,4.3,59.0,1020.93,4.3
2023-12-26 15:50:00,4.4,57.7,1020.23,4.1
2023-12-26 16:00:00,4.4,57.1,1019.97,4.7
2023-12-26 16:10:00,3.9,59.5,1018.76,3.5
2023-12-26 16:20:00,3.4,59.4,1018.65,4.0
2023-12-26 16:30:00,3.3,59.0,1018.48,3.7
2023-12-26 16:40:00,3.5,57.3,1018.91,4.2
2023-12-26 16:50:00,2.8,65.2,1019.4,2.7
2023-12-26 17:00:00,3.8,60.0,1020.78,4.6
2023-12-26 17:10:00,3.7,61.4,1020.76,3.8
2023-12-26 17:20:00,3.1,63.1,1021.0,4.0
2023-12-26 17:30:00,3.1,67.5,1020.73,3.5
2023-12-26 17:40:00,2.7,62.8,1020.07,3.2
2023-12-26 17:50:00,4.0,64.7,1020.82,3.7
2023-12-26 18:00:00,3.8,68.6,1020.19,3.8
2023-12-26 18:10:00,3.8,61.0,1021.37,4.5
2023-12-26 18:20:00,3.7,63.7,1020.75,4.4
2023-12-26 18:30:00,4.9,60.3,1020.66,4.4
2023-12-26 18:40:00,4.0,62.2,1019.82,4.2
2023-12-26 18:50:00,4.1,57.5,1019.79,4.1
2023-12-26 19:00:00,3.3,65.4,1019.11,3.6
2023-12-26 19:10:00,3.2,65.9,1018.85,3.0
2023-12-26 19:20:00,3.3,65.2,1018.35,3.5
2023-12-26 19:30:00,3.5,60.4,1017.52,3.6
2023-12-26 19:40:00,2.5,66.1,1016.87,2.7
2023-12-26 19:50:00,3.4,61.6,1017.51,2.9
2023-12-26 20:00:00,3.1,56.9,1017.39,3.3
2023-12-26 20:10:00,3.1,63.7,1017.29,3.3
2023-12-26 20:20:00,3.0,65.5,1017.61,2.4
2023-12-26 20:30:00,2.3,70.3,1017.28,2.5
2023-12-26 20:40:00,2.0,72.3,1015.78,2.8
2023-12-26 20:50:00,1.9,71.9,1015.08,2.2
2023-12-26 21:00:00,1.7,70.5,1014.87,2.5
2023-12-26 21:10:00,2.4,72.0,1014.99,2.9
2023-12-26 21:20:00,2.5,64.2,1015.28,3.0
2023-12-26 21:30:00,2.0,66.7,1015.17,3.3
2023-12-26 21:40:00,1.5,67.0,1016.06,2.2
2023-12-26 21:50:00,2.2,70.3,1015.92,2.5
2023-12-26 22:00:00,1.0,68.9,1015.0,1.9
2023-12-26 22:10:00,1.3,72.2,1013.54,1.9
2023-12-26 22:20:00,1.1,74.8,1012.65,1.2
2023-12-26 22:30:00,0.7,75.1,1012.85,1.2
2023-12-26 22:40:00,1.6,69.8,1012.95,1.5
2023-12-26 22:50:00,1.2,75.7,1012.81,1.7
2023-12-26 23:00:00,1.3,78.3,1012.93,1.5
2023-12-26 23:10:00,0.9,80.1,1014.08,0.9
2023-12-26 23:20:00,0.8,78.0,1013.87,1.2
2023-12-26 23:30:00,1.1,75.2,1014.26,0.8
2023-12-26 23:40:00,1.4,79.8,1015.37,1.3
2023-12-26 23:50:00,1.4,78.1,1014.09,0.8
2023-12-27 00:00:00,2.1,74.8,1015.26,2.4
2023-12-27 00:10:00,1.4,83.1,1013.33,1.8
2023-12-27 00:20:00,0.2,82.8,1012.68,0.6
2023-12-27 00:30:00,0.8,82.1,1012.57,1.4
2023-12-27 00:40:00,-0.0,82.7,1011.42,0.9
2023-12-27 00:50:00,-0.6,81.5,1011.25,1.2
2023-12-27 01:00:00,0.4,82.2,1011.23,0.9
2023-12-27 01:10:00,0.6,78.6,1011.81,0.7
2023-12-27 01:20:00,0.8,78.9,1012.26,0.5
2023-12-27 01:30:00,0.9,77.9,1012.23,1.4
2023-12-27 01:40:00,1.5,76.0,1013.13,2.2
2023-12-27 01:50:00,1.7,71.6,1013.51,1.9
2023-12-27 02:00:00,2.2,66.6,1013.48,2.4
2023-12-27 02:10:00,1.9,65.2,1013.45,2.5
2023-12-27 02:20:00,1.7,69.4,1012.8,1.5
2023-12-27 02:30:00,0.7,73.0,1012.11,1.7
2023-12-27 02:40:00,1.1,75.6,1012.29,1.7
2023-12-27 02:50:00,1.2,74.4,1011.36,1.0
2023-12-27 03:00:00,1.1,70.6,1011.33,1.7
2023-12-27 03:10:00,0.4,77.1,1009.62,0.9
2023-12-27 03:20:00,-0.3,77.5,1009.57,1.5
2023-12-27 03:30:00,-0.3,81.9,1009.28,-0.3
2023-12-27 03:40:00,0.6,85.1,1009.63,0.3
2023-12-27 03:50:00,-0.1,85.5,1009.51,0.7
2023-12-27 04:00:00,-0.3,84.1,1009.28,-0.3
2023-12-27 04:10:00,0.1,82.2,1009.36,0.5
2023-12-27 04:20:00,-0.2,82.0,1009.07,-0.1
2023-12-27 04:30:00,-0.2,81.4,1008.85,-0.2
2023-12-27 04:40:00,-0.6,79.1,1008.16,-0.3
2023-12-27 04:50:00,-0.9,75.8,1008.11,-0.1
2023-12-27 05:00:00,-1.0,75.1,1007.87,0.5
2023-12-27 05:10:00,-0.5,78.0,1008.14,0.3
2023-12-27 05:20:00,-1.0,76.9,1006.83,0.0
2023-12-27 05:30:00,-1.5,79.8,1006.01,-1.6
2023-12-27 05:40:00,-1.3,80.3,1007.3,0.3
2023-12-27 05:50:00,-1.1,82.6,1006.83,-0.5
2023-12-27 06:00:00,-0.9,81.0,1006.19,-0.1
2023-12-27 06:10:00,-0.4,80.8,1006.43,0.2
2023-12-27 06:20:00,-1.2,79.4,1006.77,0.3
2023-12-27 06:30:00,-0.6,74.6,1007.28,-0.8
2023-12-27 06:40:00,-1.0,73.0,1006.8,-1.0
2023-12-27 06:50:00,-0.6,80.1,1006.37,-0.0
2023-12-27 07:00:00,-0.4,75.4,1006.09,-0.9
2023-12-27 07:10:00,-0.3,77.2,1006.37,0.5
2023-12-27 07:20:00,-0.7,82.5,1006.62,-0.3
2023-12-27 07:30:00,-1.8,84.4,1005.84,-0.5
2023-12-27 07:40:00,-1.7,84.3,1005.43,-0.6
2023-12-27 07:50:00,-2.0,75.7,1005.41,-2.3
2023-12-27 08:00:00,-1.9,77.8,1006.45,-1.5
2023-12-27 08:10:00,-2.3,80.7,1006.2,-1.7
2023-12-27 08:20:00,-1.4,80.7,1008.56,-1.3
2023-12-27 08:30:00,-1.7,85.2,1008.41,-0.9
2023-12-27 08:40:00,-1.9,82.0,1007.35,-0.9
2023-12-27 08:50:00,-1.4,84.1,1007.53,-0.4
2023-12-27 09:00:00,-1.2,80.0,1008.33,-0.2
2023-12-27 09:10:00,-0.6,80.6,1008.57,0.7
2023-12-27 09:20:00,-0.1,78.8,1008.8,0.6
2023-12-27 09:30:00,-0.3,79.2,1008.46,-0.2
2023-12-27 09:40:00,0.3,77.2,1008.21,0.6
2023-12-27 09:50:00,-0.3,78.4,1006.61,0.2
2023-12-27 10:00:00,-0.0,78.6,1007.32,-0.5
2023-12-27 10:10:00,-0.4,79.4,1006.8,0.0
2023-12-27 10:20:00,0.6,77.5,1007.69,0.2
2023-12-27 10:30:00,0.7,75.0,1007.59,0.4
2023-12-27 10:40:00,-0.1,77.4,1007.54,0.6
2023-12-27 10:50:00,0.2,72.4,1008.3,0.1
2023-12-27 11:00:00,0.7,69.6,1009.03,1.2
